,area,conf,institution,name,numauthors,number,pageCount,startPage,title,volume,year,region,from_hessen
36933,ijcai,IJCAI,RWTH Aachen,Gerhard Lakemeyer,3,0,7,3214,Belief Revision and Progression of Knowledge Bases in the Epistemic Situation Calculus.,0,2015,europe,False
36934,ijcai,IJCAI,RWTH Aachen,Gerhard Lakemeyer,2,0,7,2755,Only Knowing Meets Common Knowledge.,0,2015,europe,False
36935,aaai,AAAI,RWTH Aachen,Gerhard Lakemeyer,3,0,7,893,A First-Order Logic of Probability and Only Knowing in Unbounded Domains.,0,2016,europe,False
36936,aaai,AAAI,RWTH Aachen,Gerhard Lakemeyer,4,0,8,3346,Continual Planning in Golog.,0,2016,europe,False
36937,ijcai,IJCAI,RWTH Aachen,Gerhard Lakemeyer,2,0,9,828,Reasoning about Probabilities in Unbounded First-Order Dynamical Domains.,0,2017,europe,False
42421,acl,ACL,RWTH Aachen,Hermann Ney,4,0,8,289,A DP based Search Using Monotone Alignments in Statistical Translation.,0,1997,europe,False
42422,acl,COLING-ACL,RWTH Aachen,Hermann Ney,4,0,8,960,A DP based Search Algorithm for Statistical Machine Translation.,0,1998,europe,False
42423,emnlp,EMNLP,RWTH Aachen,Hermann Ney,3,0,-1,-1,Improved Alignment Models for Statistical Machine Translation.,0,1999,europe,False
42424,acl,ACL,RWTH Aachen,Hermann Ney,2,0,-1,-1,Improved Statistical Alignment Models.,0,2000,europe,False
42425,acl,ACL,RWTH Aachen,Hermann Ney,2,0,-1,-1,Translation with Cascaded Finite State Transducers.,0,2000,europe,False
42426,acl,ACL,RWTH Aachen,Hermann Ney,4,0,8,204,Refined Lexikon Models for Statistical Machine Translation Using a Maximum Entropy Approach.,0,2001,europe,False
42427,acl,ACL,RWTH Aachen,Hermann Ney,2,0,8,295,Discriminative Training and Maximum Entropy Models for Statistical Machine Translation.,0,2002,europe,False
42428,emnlp,EMNLP,RWTH Aachen,Hermann Ney,3,0,-1,-1,Generation of Word Graphs in Statistical Machine Translation.,0,2002,europe,False
42429,acl,ACL,RWTH Aachen,Hermann Ney,2,0,8,144,A Comparative Study on Reordering Constraints in Statistical Machine Translation.,0,2003,europe,False
42430,acl,ACL,RWTH Aachen,Hermann Ney,2,0,8,510,FSA: An Efficient and Flexible C++ Toolkit for Finite State Automata Using On-Demand Computation.,0,2004,europe,False
42431,emnlp,EMNLP,RWTH Aachen,Hermann Ney,3,0,7,270,Error Measures and Bayes Decision Rules Revisited with Applications to POS Tagging.,0,2004,europe,False
42432,naacl,HLT-NAACL,RWTH Aachen,Hermann Ney,2,0,8,257,Improvements in Phrase-Based Statistical Machine Translation.,0,2004,europe,False
42433,cvpr,CVPR (2),RWTH Aachen,Hermann Ney,3,0,6,157,Discriminative Training for Object Recognition Using Image Patches.,0,2005,europe,False
42434,emnlp,HLT/EMNLP,RWTH Aachen,Hermann Ney,2,0,8,763,Word-Level Confidence Estimation for Machine Translation using Phrase-Based Translation Models.,0,2005,europe,False
42435,acl,ACL,RWTH Aachen,Hermann Ney,3,0,-1,-1,Integration of Speech to Computer-Assisted Translation Using Finite-State Automata.,0,2006,europe,False
42436,acl,ACL,RWTH Aachen,Hermann Ney,3,0,-1,-1,Minimum Bayes Risk Decoding for BLEU.,0,2007,europe,False
42437,emnlp,EMNLP-CoNLL,RWTH Aachen,Hermann Ney,3,0,9,524,A Systematic Comparison of Training Criteria for Statistical Machine Translation.,0,2007,europe,False
42438,naacl,HLT-NAACL,RWTH Aachen,Hermann Ney,2,0,8,492,Efficient Phrase-Table Representation for Machine Translation with Applications to Online MT and Speech Translation.,0,2007,europe,False
42439,cvpr,CVPR,RWTH Aachen,Hermann Ney,3,0,-1,-1,"Pan, zoom, scan - Time-coherent, trained automatic video cropping.",0,2008,europe,False
42440,emnlp,EMNLP,RWTH Aachen,Hermann Ney,3,0,9,839,Complexity of Finding the BLEU-optimal Hypothesis in a Confusion Network.,0,2008,europe,False
42441,emnlp,EMNLP,RWTH Aachen,Hermann Ney,4,0,10,372,Triplet Lexicon Models for Statistical Machine Translation.,0,2008,europe,False
42442,icml,ICML,RWTH Aachen,Hermann Ney,4,0,8,384,Modified MMI/MPE: a direct evaluation of the margin in speech recognition.,0,2008,europe,False
42443,emnlp,EMNLP,RWTH Aachen,Hermann Ney,3,0,9,210,Extending Statistical Machine Translation with Discriminative and Trigger-Based Lexicon Models.,0,2009,europe,False
42444,acl,ACL,RWTH Aachen,Hermann Ney,3,0,10,475,Training Phrase Translation Models with Leaving-One-Out.,0,2010,europe,False
42445,nips,NIPS,RWTH Aachen,Hermann Ney,2,0,9,657,A Convergence Analysis of Log-Linear Training.,0,2011,europe,False
42446,acl,ACL (1),RWTH Aachen,Hermann Ney,3,0,9,156,Deciphering Foreign Language by Combining Language Models and Context Vectors.,0,2012,europe,False
42447,acl,ACL (1),RWTH Aachen,Hermann Ney,3,0,11,322,Advancements in Reordering Models for Statistical Machine Translation.,0,2013,europe,False
42448,acl,ACL (1),RWTH Aachen,Hermann Ney,3,0,9,1568,Beam Search for Solving Substitution Ciphers.,0,2013,europe,False
42449,acl,ACL (1),RWTH Aachen,Hermann Ney,2,0,7,615,Decipherment Complexity in 1: 1 Substitution Ciphers.,0,2013,europe,False
42450,naacl,HLT-NAACL,RWTH Aachen,Hermann Ney,2,0,6,649,Phrase Training Based Adaptation for Statistical Machine Translation.,0,2013,europe,False
42451,acl,ACL (2),RWTH Aachen,Hermann Ney,2,0,6,759,EM Decipherment for Large Vocabularies.,0,2014,europe,False
42452,eccv,ECCV (1),RWTH Aachen,Hermann Ney,3,0,16,281,Read My Lips: Continuous Signer Independent Weakly Supervised Viseme Recognition.,0,2014,europe,False
42453,emnlp,EMNLP,RWTH Aachen,Hermann Ney,4,0,12,14,Translation Modeling with Bidirectional Recurrent Neural Networks.,0,2014,europe,False
42454,emnlp,EMNLP,RWTH Aachen,Hermann Ney,5,0,11,1401,A Comparison between Count and Neural Network Models Based on Joint Translation and Reordering Sequences.,0,2015,europe,False
42455,naacl,HLT-NAACL,RWTH Aachen,Hermann Ney,5,0,11,1516,A Comparison of Update Strategies for Large-Scale Maximum Expected BLEU Training.,0,2015,europe,False
42456,acl,ACL (2),RWTH Aachen,Hermann Ney,3,0,-1,-1,Exponentially Decaying Bag-of-Words Input Features for Feed-Forward Neural Network in Statistical Machine Translation.,0,2016,europe,False
42457,cvpr,CVPR,RWTH Aachen,Hermann Ney,3,0,10,3793,Deep Hand: How to Train a CNN on 1 Million Hand Images When Your Data is Continuous and Weakly Labelled.,0,2016,europe,False
42458,acl,ACL (2),RWTH Aachen,Hermann Ney,4,0,7,125,Hybrid Neural Network Alignment and Lexicon Model in Direct HMM for Statistical Machine Translation.,0,2017,europe,False
42459,cvpr,CVPR,RWTH Aachen,Hermann Ney,3,0,9,3416,Re-Sign: Re-Aligned End-to-End Sequence Modelling with Deep Recurrent CNN-HMMs.,0,2017,europe,False
42460,acl,ACL (2),RWTH Aachen,Hermann Ney,5,0,6,377,Neural Hidden Markov Model for Machine Translation.,0,2018,europe,False
42461,cvpr,CVPR,RWTH Aachen,Hermann Ney,5,0,10,7784,Neural Sign Language Translation.,0,2018,europe,False
42462,emnlp,EMNLP,RWTH Aachen,Hermann Ney,3,0,7,862,Improving Unsupervised Word-by-Word Translation with Language Model and Denoising Autoencoder.,0,2018,europe,False
42463,emnlp,EMNLP,RWTH Aachen,Hermann Ney,3,0,7,3009,Towards Two-Dimensional Sequence to Sequence Model in Neural Machine Translation.,0,2018,europe,False
63175,cvpr,CVPR (1),RWTH Aachen,Leif Kobbelt,2,0,8,503,Hierarchical Volumetric Multi-view Stereo Reconstruction of Manifold Surfaces based on Dual Graph Embedding.,0,2006,europe,False
63176,eccv,ECCV (2),RWTH Aachen,Leif Kobbelt,2,0,12,179,Robust and Efficient Photo-Consistency Estimation for Volumetric 3D Reconstruction.,0,2006,europe,False
63177,cvpr,CVPR,RWTH Aachen,Leif Kobbelt,2,0,-1,-1,A Surface-Growing Approach to Multi-View Stereo Reconstruction.,0,2007,europe,False
63178,cvpr,CVPR,RWTH Aachen,Leif Kobbelt,3,0,-1,-1,Image selection for improved Multi-View Stereo.,0,2008,europe,False
63186,cvpr,CVPR,RWTH Aachen,Leif Kobbelt,3,0,8,2155,Efficient Computation of Shortest Path-Concavity for 3D Meshes.,0,2013,europe,False
63189,eccv,ECCV (2),RWTH Aachen,Leif Kobbelt,4,0,16,268,Scalable 6-DOF Localization on Mobile Devices.,0,2014,europe,False
63198,eccv,ECCV (9),RWTH Aachen,Leif Kobbelt,5,0,18,626,Learning to Reconstruct High-Quality 3D Shapes with Cascaded Fully Convolutional Networks.,0,2018,europe,False
104318,aaai,AAAI/IAAI,RWTH Aachen,Stefan Decker,9,0,6,1034,AI for the Web - Ontology-Based Community Web Portals.,0,2000,europe,False
104320,www,WWW,RWTH Aachen,Stefan Decker,9,0,12,604,EDUTELLA: a P2P networking infrastructure based on RDF.,0,2002,europe,False
104324,www,WWW,RWTH Aachen,Stefan Decker,2,0,10,1047,A dual-mode user interface for accessing 3D content on the world wide web.,0,2012,europe,False
11564,nips,NIPS,TU Berlin,Benjamin Blankertz,3,0,8,157,Classifying Single Trial EEG: Towards Brain Computer Interfacing.,0,2001,europe,False
11565,nips,NIPS,TU Berlin,Benjamin Blankertz,4,0,8,1115,Combining Features for BCI.,0,2002,europe,False
11566,nips,NIPS,TU Berlin,Benjamin Blankertz,4,0,8,733,Increase Information Transfer Rates in BCI by CSP Extension to Multi-class.,0,2003,europe,False
11567,nips,NIPS,TU Berlin,Benjamin Blankertz,6,0,8,315,Optimizing spatio-temporal filters for improving Brain-Computer Interfacing.,0,2005,europe,False
11568,nips,NIPS,TU Berlin,Benjamin Blankertz,4,0,8,753,Reducing Calibration Time For Brain-Computer Interfaces: A Clustering Approach.,0,2006,europe,False
11569,nips,NIPS,TU Berlin,Benjamin Blankertz,6,0,8,113,Invariant Common Spatial Patterns: Alleviating Nonstationarities in Brain-Computer Interfacing.,0,2007,europe,False
11570,nips,NIPS,TU Berlin,Benjamin Blankertz,7,0,8,1641,Playing Pinball with non-invasive BCI.,0,2008,europe,False
11571,nips,NIPS,TU Berlin,Benjamin Blankertz,6,0,9,513,Subject independent EEG-based BCI decoding.,0,2009,europe,False
42068,nips,NIPS,TU Berlin,Henning Sprekeler,3,0,9,1741,Code-specific policy gradient rules for spiking neurons.,0,2009,europe,False
60359,nips,NIPS,TU Berlin,Klaus Obermayer,3,0,8,83,A Comparison between a Neural Network Model for the Formation of Brain Maps and Experimental Data.,0,1991,europe,False
60360,nips,NIPS,TU Berlin,Klaus Obermayer,3,0,8,543,Development of Orientation and Ocular Dominance Columns in Infant Macaques.,0,1993,europe,False
60361,nips,NIPS,TU Berlin,Klaus Obermayer,3,0,8,93,A Critical Comparison of Models for Orientation and Ocular Dominance Columns in the Striate Cortex.,0,1994,europe,False
60362,nips,NIPS,TU Berlin,Klaus Obermayer,3,0,7,430,An Annealed Self-Organizing Map for Source Channel Coding.,0,1997,europe,False
60363,nips,NIPS,TU Berlin,Klaus Obermayer,4,0,7,438,Classification on Pairwise Proximity Data.,0,1998,europe,False
60364,nips,NIPS,TU Berlin,Klaus Obermayer,2,0,7,76,Contrast Adaptation in Simple Cells by Changing the Transmitter Release Probability.,0,1998,europe,False
60365,nips,NIPS,TU Berlin,Klaus Obermayer,2,0,7,139,The Role of Lateral Cortical Competition in Ocular Dominance Development.,0,1998,europe,False
60366,nips,NIPS,TU Berlin,Klaus Obermayer,7,0,7,949,Application of Blind Separation of Sources to Optical Recording of Brain Activity.,0,1999,europe,False
60367,nips,NIPS,TU Berlin,Klaus Obermayer,3,0,7,456,Bayesian Transduction.,0,1999,europe,False
60368,nips,NIPS,TU Berlin,Klaus Obermayer,4,0,7,89,Recurrent Cortical Competition: Strengthen or Weaken?,0,1999,europe,False
60369,nips,NIPS,TU Berlin,Klaus Obermayer,2,0,8,301,Activity Driven Adaptive Stochastic Resonance.,0,2001,europe,False
60370,nips,NIPS,TU Berlin,Klaus Obermayer,2,0,8,993,Multi Dimensional ICA to Separate Correlated Sources.,0,2001,europe,False
60371,nips,NIPS,TU Berlin,Klaus Obermayer,3,0,8,545,Coulomb Classifiers: Generalizing Support Vector Machines via an Analogy to Electrostatic Systems.,0,2002,europe,False
60372,nips,NIPS,TU Berlin,Klaus Obermayer,2,0,8,889,Feature Selection and Classification on Matrix Data: From Large Margins to Small Covering Numbers.,0,2002,europe,False
60373,nips,NIPS,TU Berlin,Klaus Obermayer,4,0,8,717,Nonlinear Filtering of Electron Micrographs by Means of Support Vector Regression.,0,2003,europe,False
60374,nips,NIPS,TU Berlin,Klaus Obermayer,2,0,8,929,A Topographic Support Vector Machine: Classification Using Local Label Configurations.,0,2004,europe,False
60375,nips,NIPS,TU Berlin,Klaus Obermayer,9,0,8,1769,Dependence of Orientation Tuning on Recurrent Excitation and Inhibition in a Network Model of V1.,0,2008,europe,False
60376,nips,NIPS,TU Berlin,Klaus Obermayer,4,0,8,1233,Modeling Short-term Noise Dependence of Spike Counts in Macaque Prefrontal Cortex.,0,2008,europe,False
60377,nips,NIPS,TU Berlin,Klaus Obermayer,3,0,9,1383,Correlation Coefficients are Insufficient for Analyzing Spike Count Dependencies.,0,2009,europe,False
67349,www,WWW,TU Berlin,Manfred Hauswirth,5,0,10,581,Rapid prototyping of semantic mash-ups through semantic web pipes.,0,2009,europe,False
67401,nips,NIPS,TU Berlin,Manfred Opper,4,0,8,855,"Estimating Average-Case Learning Curves Using Bayesian, Statistical Physics and VC Dimension Methods.",0,1991,europe,False
67402,nips,NIPS,TU Berlin,Manfred Opper,2,0,7,225,A Mean Field Algorithm for Bayes Learning in Large Feed-forward Neural Networks.,0,1996,europe,False
67403,nips,NIPS,TU Berlin,Manfred Opper,2,0,7,141,Dynamics of Training.,0,1996,europe,False
67404,nips,NIPS,TU Berlin,Manfred Opper,3,0,7,218,Finite-Dimensional Approximation of Gaussian Processes.,0,1998,europe,False
67405,nips,NIPS,TU Berlin,Manfred Opper,2,0,7,302,General Bounds on Bayes Errors for Regression with Gaussian Processes.,0,1998,europe,False
67406,nips,NIPS,TU Berlin,Manfred Opper,2,0,7,309,Mean Field Methods for Classification with Gaussian Processes.,0,1998,europe,False
67407,nips,NIPS,TU Berlin,Manfred Opper,5,0,7,251,Efficient Approaches to Gaussian Process Classification.,0,1999,europe,False
67408,nips,NIPS,TU Berlin,Manfred Opper,2,0,7,273,Learning Curves for Gaussian Processes Regression: A Framework for Good Approximations.,0,2000,europe,False
67409,nips,NIPS,TU Berlin,Manfred Opper,2,0,7,444,Sparse Representation for Gaussian Process Models.,0,2000,europe,False
67410,nips,NIPS,TU Berlin,Manfred Opper,2,0,7,463,A Variational Approach to Learning Curves.,0,2001,europe,False
67411,nips,NIPS,TU Berlin,Manfred Opper,2,0,8,479,Asymptotic Universality for Learning Curves of Support Vector Machines.,0,2001,europe,False
67412,nips,NIPS,TU Berlin,Manfred Opper,3,0,7,657,"TAP Gibbs Free Energy, Belief Propagation and Sparsity.",0,2001,europe,False
67413,nips,NIPS,TU Berlin,Manfred Opper,2,0,8,327,A Statistical Mechanics Approach to Approximate Analytical Bootstrap Averages.,0,2002,europe,False
67414,nips,NIPS,TU Berlin,Manfred Opper,2,0,8,1189,Approximate Analytical Bootstrap Averages for Support Vector Classifiers.,0,2003,europe,False
67415,nips,NIPS,TU Berlin,Manfred Opper,2,0,8,1157,Variational Linear Response.,0,2003,europe,False
67416,nips,NIPS,TU Berlin,Manfred Opper,2,0,8,1001,Expectation Consistent Free Energies for Approximate Inference.,0,2004,europe,False
67417,nips,NIPS,TU Berlin,Manfred Opper,1,0,8,1035,An Approximate Inference Approach for the PCA Reconstruction Error.,0,2005,europe,False
67420,nips,NIPS,TU Berlin,Manfred Opper,3,0,8,1241,Improving on Expectation Propagation.,0,2008,europe,False
67422,nips,NIPS,TU Berlin,Manfred Opper,3,0,9,2303,Analytical Results for the Error in Filtering of Gaussian Processes.,0,2011,europe,False
67424,nips,NIPS,TU Berlin,Manfred Opper,3,0,9,2040,Approximate Gaussian process inference for the drift function in stochastic differential equations.,0,2013,europe,False
67426,nips,NIPS,TU Berlin,Manfred Opper,3,0,9,2987,Optimal Neural Codes for Control and Estimation.,0,2014,europe,False
67427,nips,NIPS,TU Berlin,Manfred Opper,3,0,9,730,Poisson Process Jumping between an Unknown Number of Rates: Application to Neural Spike Data.,0,2014,europe,False
67428,nips,NIPS,TU Berlin,Manfred Opper,3,0,9,1603,A Tractable Approximation to Optimal Point Process Filtering: Application to Neural Encoding.,0,2015,europe,False
67429,nips,NIPS,TU Berlin,Manfred Opper,4,0,9,5086,Perturbative Black Box Variational Inference.,0,2017,europe,False
69616,ijcai,IJCAI,TU Berlin,Markus Brill,3,0,6,85,On the Fixed-Parameter Tractability of Composition-Consistent Tournament Solutions.,0,2011,europe,False
69617,aaai,AAAI,TU Berlin,Markus Brill,2,0,-1,-1,The Price of Neutrality for the Ranked Pairs Method.,0,2012,europe,False
69618,aaai,AAAI,TU Berlin,Markus Brill,3,0,7,580,Extending Tournament Solutions.,0,2014,europe,False
69619,aaai,AAAI,TU Berlin,Markus Brill,3,0,7,675,On the Axiomatic Characterization of Runoff Voting Rules.,0,2014,europe,False
69621,aaai,AAAI,TU Berlin,Markus Brill,2,0,8,819,Strategic Voting and Strategic Candidacy.,0,2015,europe,False
69622,aaai,AAAI,TU Berlin,Markus Brill,3,0,7,369,Computing Possible and Necessary Equilibrium Actions (and Bipartisan Set Winners).,0,2016,europe,False
69623,aaai,AAAI,TU Berlin,Markus Brill,4,0,8,460,Rules for Choosing Societal Tradeoffs.,0,2016,europe,False
69625,aaai,AAAI,TU Berlin,Markus Brill,3,0,7,414,Multiwinner Approval Rules as Apportionment Methods.,0,2017,europe,False
69626,aaai,AAAI,TU Berlin,Markus Brill,4,0,8,406,Phragmn's Voting Methods and Justified Representation.,0,2017,europe,False
69628,ijcai,IJCAI,TU Berlin,Markus Brill,2,0,7,137,Pairwise Liquid Democracy.,0,2018,europe,False
81831,cvpr,CVPR,TU Berlin,Olaf Hellwich,4,0,-1,-1,A Benchmarking Dataset for Performance Evaluation of Automatic Surface Reconstruction Algorithms.,0,2007,europe,False
81832,eccv,ECCV (7),TU Berlin,Olaf Hellwich,3,0,16,236,SyB3R: A Realistic Synthetic Benchmark for 3D Reconstruction from Images.,0,2016,europe,False
94083,ijcai,IJCAI,TU Berlin,Rolf Niedermeier,3,0,6,53,A Multivariate Complexity Analysis of Determining Possible Winners Given Incomplete Votes.,0,2009,europe,False
94084,aaai,AAAI,TU Berlin,Rolf Niedermeier,5,0,-1,-1,Exact Algorithms and Experiments for Hierarchical Tree Clustering.,0,2010,europe,False
94085,ijcai,IJCAI,TU Berlin,Rolf Niedermeier,3,0,6,55,Unweighted Coalitional Manipulation under the Borda Rule Is NP-Hard.,0,2011,europe,False
94086,aaai,AAAI,TU Berlin,Rolf Niedermeier,6,0,-1,-1,A Multivariate Complexity Analysis of Lobbying in Multiple Referenda.,0,2012,europe,False
94087,aaai,AAAI,TU Berlin,Rolf Niedermeier,5,0,7,1398,Prices Matter for the Parameterized Complexity of Shift Bribery.,0,2014,europe,False
94088,aaai,AAAI,TU Berlin,Rolf Niedermeier,4,0,7,2045,Elections with Few Voters: Candidate Control Can Be Easy.,0,2015,europe,False
94089,ijcai,IJCAI,TU Berlin,Rolf Niedermeier,5,0,7,808,"H-Index Manipulation by Merging Articles: Models, Theory, and Experiments.",0,2015,europe,False
94090,ijcai,IJCAI,TU Berlin,Rolf Niedermeier,4,0,7,164,"Parliamentary Voting Procedures: Agenda Control, Manipulation, and Uncertainty.",0,2015,europe,False
94091,aaai,AAAI,TU Berlin,Rolf Niedermeier,4,0,7,2452,Complexity of Shift Bribery in Committee Elections.,0,2016,europe,False
94092,ijcai,IJCAI,TU Berlin,Rolf Niedermeier,3,0,7,102,"Complexity of Efficient and Envy-Free Resource Allocation: Few Agents, Resources, or Utility Levels.",0,2016,europe,False
94093,aaai,AAAI,TU Berlin,Rolf Niedermeier,5,0,7,390,Teams in Online Scheduling Polls: Game-Theoretic Aspects.,0,2017,europe,False
94094,ijcai,IJCAI,TU Berlin,Rolf Niedermeier,3,0,7,887,On Coalitional Manipulation for Multiwinner Elections: Shortlisting.,0,2017,europe,False
14290,acl,ACL,Bielefeld University,Britta Wrede,2,0,-1,-1,Spontaneous Speech Understanding for Robust Multi-Modal Human-Robot Communication.,0,2006,europe,False
14300,naacl,HLT-NAACL,Bielefeld University,Britta Wrede,3,0,10,872,Semantic parsing of speech using grammars learned with weak supervision.,0,2015,europe,False
25783,acl,ACL,Bielefeld University,David Schlangen,1,0,8,247,Towards Finding and Fixing Fragments-Using ML to Identify Non-Sentential Utterances and their Antecedents in Multi-Party Dialogue.,0,2005,europe,False
25784,naacl,HLT-NAACL,Bielefeld University,David Schlangen,3,0,9,380,Assessing and Improving the Performance of Speech Recognition for Incremental Systems.,0,2009,europe,False
25787,acl,ACL (1),Bielefeld University,David Schlangen,2,0,-1,-1,Easy Things First: Installments Improve Referring Expression Generation for Objects in Photographs.,0,2016,europe,False
25789,acl,ACL (1),Bielefeld University,David Schlangen,2,0,12,243,Obtaining referential word meanings from visual and distributional information: Experiments on object naming.,0,2017,europe,False
25790,emnlp,EMNLP,Bielefeld University,David Schlangen,2,0,7,959,Deriving continous grounded meaning representations from referentially structured multimodal contexts.,0,2017,europe,False
36976,aaai,AAAI/IAAI,Bielefeld University,Gerhard Sagerer,5,0,6,159,"Projective Relations for 3D Space: Computational Model, Application, and Psychological Evaluation.",0,1997,europe,False
36977,iccv,ICCV,Bielefeld University,Gerhard Sagerer,3,0,7,726,Incorporating Process Knowledge into Object Recognition for Assemblies.,0,2001,europe,False
36978,aaai,AAAI/IAAI,Bielefeld University,Gerhard Sagerer,2,0,7,300,Bayesian Networks for Speech and Image Integration.,0,2002,europe,False
36980,cvpr,CVPR (2),Bielefeld University,Gerhard Sagerer,4,0,7,827,A Cognitive Vision System for Action Recognition in Office Environments.,0,2004,europe,False
41703,nips,NIPS,Bielefeld University,Helge J. Ritter,3,0,7,11,Development and Spatial Structure of Cortical Feature Maps: A Model Study.,0,1990,europe,False
41704,nips,NIPS,Bielefeld University,Helge J. Ritter,2,0,8,188,Generalization Abilities of Cascade Network Architecture.,0,1992,europe,False
41705,nips,NIPS,Bielefeld University,Helge J. Ritter,2,0,7,570,Investment Learning with Hierarchical PSOMs.,0,1995,europe,False
41706,nips,NIPS,Bielefeld University,Helge J. Ritter,3,0,7,903,Visual gesture-based robot guidance with a modular neural system.,0,1995,europe,False
41709,nips,NIPS,Bielefeld University,Helge J. Ritter,2,0,8,1417,Hyperbolic Self-Organizing Maps for Semantic Navigation.,0,2001,europe,False
41710,nips,NIPS,Bielefeld University,Helge J. Ritter,2,0,8,825,Quantizing Density Estimators.,0,2001,europe,False
41712,kdd,KDD,Bielefeld University,Helge J. Ritter,2,0,10,123,On interactive visualization of high-dimensional data using the hyperbolic plane.,0,2002,europe,False
41713,nips,NIPS,Bielefeld University,Helge J. Ritter,3,0,8,985,Discriminative Densities from Maximum Contrast Estimation.,0,2002,europe,False
41714,nips,NIPS,Bielefeld University,Helge J. Ritter,5,0,8,1107,Improving Transfer Rates in Brain Computer Interfacing: A Case Study.,0,2002,europe,False
86038,www,WWW,Bielefeld University,Philipp Cimiano,3,0,10,462,Towards the self-annotating web.,0,2004,europe,False
86039,www,WWW,Bielefeld University,Philipp Cimiano,3,0,10,332,Gimme' the context: context-driven automatic semantic annotation with C-PANKOW.,0,2005,europe,False
86040,aaai,AAAI,Bielefeld University,Philipp Cimiano,3,0,6,1316,Harvesting Relations from the Web - Quantifiying the Impact of Filtering Functions.,0,2007,europe,False
86041,acl,ACL,Bielefeld University,Philipp Cimiano,2,0,-1,-1,Automatic Acquisition of Ranked Qualia Structures from the Web.,0,2007,europe,False
86043,ijcai,IJCAI,Bielefeld University,Philipp Cimiano,5,0,6,1513,Explicit Versus Latent Concept Models for Cross-Language Information Retrieval.,0,2009,europe,False
86044,www,WWW,Bielefeld University,Philipp Cimiano,6,0,10,639,Template-based question answering over RDF data.,0,2012,europe,False
86045,acl,ACL (2),Bielefeld University,Philipp Cimiano,2,0,7,848,Bi-directional Inter-dependencies of Subjective Expressions and Targets and their Value for a Joint Model.,0,2013,europe,False
86046,emnlp,EMNLP,Bielefeld University,Philipp Cimiano,3,0,9,1732,Orthonormal Explicit Topic Analysis for Cross-Lingual Document Matching.,0,2013,europe,False
104400,aaai,AAAI,Bielefeld University,Stefan Kopp,2,0,9,2069,A Hybrid Grammar-Based Approach for Learning and Recognizing Natural Hand Gestures.,0,2014,europe,False
14651,ijcai,IJCAI,University of Passau,Burkhard Freitag,3,0,6,1369,An Integrated Knowledge Based Assembly Control System for Automobile Manufacturing.,0,1989,europe,False
42464,www,WWW,University of Passau,Hermann de Meer,5,0,10,591,idMesh: graph-based disambiguation of linked data.,0,2009,europe,False
102325,www,WWW,University of Passau,Siegfried Handschuh,2,0,12,462,Authoring and annotation of web pages in CREAM.,0,2002,europe,False
102326,www,WWW,University of Passau,Siegfried Handschuh,3,0,8,431,On deep annotation.,0,2003,europe,False
102328,www,WWW,University of Passau,Siegfried Handschuh,4,0,10,845,P-TAG: large scale automatic generation of personalized annotation tags for the web.,0,2007,europe,False
102329,emnlp,EMNLP,University of Passau,Siegfried Handschuh,2,0,11,1713,Random Manhattan Integer Indexing: Incremental L1 Normed Vector Space Construction.,0,2014,europe,False
102330,aaai,AAAI,University of Passau,Siegfried Handschuh,3,0,8,4913,Recognizing and Justifying Text Entailment Through Distributional Navigation on Definition Graphs.,0,2018,europe,False
15661,iccv,ICCV,TU Dresden,Carsten Rother,2,0,10,42,Linear Multi View Reconstruction and Camera Recovery.,0,2001,europe,False
15662,eccv,ECCV (2),TU Dresden,Carsten Rother,2,0,16,309,Linear Multi View Reconstruction with Missing Data.,0,2002,europe,False
15663,iccv,ICCV,TU Dresden,Carsten Rother,1,0,8,1210,"Linear Multi-View Reconstruction of Points, Lines, Planes and Cameras using a Reference Plane.",0,2003,europe,False
15664,eccv,ECCV (1),TU Dresden,Carsten Rother,5,0,14,428,Interactive Image Segmentation Using an Adaptive GMMRF Model.,0,2004,europe,False
15666,cvpr,CVPR (1),TU Dresden,Carsten Rother,4,0,8,589,Digital Tapestry.,0,2005,europe,False
15667,cvpr,CVPR (2),TU Dresden,Carsten Rother,5,0,8,407,Bi-Layer Segmentation of Binocular Stereo Video.,0,2005,europe,False
15669,cvpr,CVPR (1),TU Dresden,Carsten Rother,4,0,8,993,Cosegmentation of Image Pairs by Histogram Matching - Incorporating a Global Constraint into MRFs.,0,2006,europe,False
15670,eccv,ECCV (1),TU Dresden,Carsten Rother,4,0,15,1,": Joint Appearance, Shape and Context Modeling for Multi-class Object Recognition and Segmentation.",0,2006,europe,False
15671,eccv,ECCV (2),TU Dresden,Carsten Rother,8,0,14,16,A Comparative Study of Energy Minimization Methods for Markov Random Fields.,0,2006,europe,False
15672,eccv,ECCV (2),TU Dresden,Carsten Rother,2,0,15,1,Comparison of Energy Minimization Algorithms for Highly Connected Graphs.,0,2006,europe,False
15673,nips,NIPS,TU Dresden,Carsten Rother,3,0,8,657,Clustering appearance and shape by learning jigsaws.,0,2006,europe,False
15676,cvpr,CVPR,TU Dresden,Carsten Rother,3,0,-1,-1,3D LayoutCRF for Multi-View Object Class Recognition and Segmentation.,0,2007,europe,False
15677,cvpr,CVPR,TU Dresden,Carsten Rother,4,0,-1,-1,Optimizing Binary MRFs via Extended Roof Duality.,0,2007,europe,False
15678,iccv,ICCV,TU Dresden,Carsten Rother,3,0,8,1,Applications of parametric maxflow in computer vision.,0,2007,europe,False
